"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2004,"03","出口","吨","万美元","大米",0,"合计",701308.8,15708.2,562722.8,10620.6,24.6,47.9,4
2004,"03","出口","吨","万美元","大米",1,"日本",55799.5,3405,61095.1,1349.9,-8.7,152.2,4
2004,"03","出口","吨","万美元","大米",2,"科特迪瓦",202099.4,2995.5,153877.5,2167.7,31.3,38.2,4
2004,"03","出口","吨","万美元","大米",3,"利比里亚",126988.4,1931.2,0,0,NA,NA,4
2004,"03","出口","吨","万美元","小麦",0,"合计",274127.1,3519.4,254695.6,3080.1,7.6,14.3,6
2004,"03","出口","吨","万美元","小麦",1,"菲律宾",164890.1,2083.8,10529.8,150.1,1465.9,1288.1,6
2004,"03","出口","吨","万美元","小麦",2,"韩国",71747,896.8,126075.7,1266.9,-43.1,-29.2,6
2004,"03","出口","吨","万美元","小麦",3,"斯里兰卡",23790,329.5,0,0,NA,NA,6
2004,"03","出口","吨","万美元","玉米",0,"合计",1034220.8,11943.6,3931606.2,41117.7,-73.7,-71,6
2004,"03","出口","吨","万美元","玉米",1,"韩国",738966.9,8327.1,1789195.4,18651.2,-58.7,-55.4,6
2004,"03","出口","吨","万美元","玉米",2,"马来西亚",114482.3,1309.6,501384.4,5169.4,-77.2,-74.7,6
2004,"03","出口","吨","万美元","玉米",3,"台湾省",67501.7,949,47054.5,521.8,43.5,81.9,6
2004,"03","出口","吨","万美元","豆粕",0,"合计",128537.7,3718.5,138428.6,2881.9,-7.1,29,4
2004,"03","出口","吨","万美元","豆粕",1,"日本",114437.4,3310,105747.5,2187.6,8.2,51.3,4
2004,"03","出口","吨","万美元","豆粕",2,"韩国",7320.9,203.9,18240.3,376.3,-59.9,-45.8,4
2004,"03","出口","吨","万美元","豆粕",3,"朝鲜",5475,163.6,2223.3,52.8,146.3,209.7,4
2004,"03","出口","吨","万美元","猪肉",0,"合计",53099.8,7720.8,50653.7,6113.4,4.8,26.3,7
2004,"03","出口","吨","万美元","猪肉",1,"香港",21695.8,3118.9,17098.7,2200,26.9,41.8,7
2004,"03","出口","吨","万美元","猪肉",2,"朝鲜",17298.3,2479.3,2114.5,248.3,718.1,898.4,7
2004,"03","出口","吨","万美元","猪肉",3,"俄罗斯联邦",7626.3,1057.2,27903.4,3134.2,-72.7,-66.3,7
2004,"03","出口","吨","万美元","植物油",0,"合计",17049.2,1867.7,15223.6,1487.3,12,25.6,6
2004,"03","出口","吨","万美元","植物油",1,"香港",8787,823.1,9202.3,798,-4.5,3.1,6
2004,"03","出口","吨","万美元","植物油",2,"韩国",1805.2,233.9,1999.2,195.2,-9.7,19.8,6
2004,"03","出口","吨","万美元","植物油",3,"马来西亚",1710,168.2,422.5,41.6,304.7,304.3,6
2004,"03","出口","吨","万美元","棉花",0,"合计",3623.2,557.9,49681.4,5306.6,-92.7,-89.5,5
2004,"03","出口","吨","万美元","棉花",1,"韩国",968.7,161.8,9682.6,1079.6,-90,-85,5
2004,"03","出口","吨","万美元","棉花",2,"日本",826.4,136.1,880.2,119,-6.1,14.4,5
2004,"03","出口","吨","万美元","棉花",3,"印度尼西亚",954.3,111.1,12781.9,1358.3,-92.5,-91.8,5
