"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2007,"02","出口","吨","万美元","大米",0,"合计",251289.3,10072.6,235419.9,7844.7,6.7,28.4,5
2007,"02","出口","吨","万美元","大米",1,"韩国",95024,4098.4,53.7,3,176919.4,138714.6,5
2007,"02","出口","吨","万美元","大米",2,"日本",29366.9,2146.6,22971.7,1591.8,27.8,34.8,5
2007,"02","出口","吨","万美元","大米",3,"巴布亚新几内亚",31719.8,1057.5,33550.4,1073.6,-5.5,-1.5,5
2007,"02","进口","吨","万美元","大米",0,"合计",122201.5,5943.9,159252.6,5936.2,-23.3,0.1,9
2007,"02","进口","吨","万美元","大米",1,"泰国",122200.3,5943.7,153623.9,5831.7,-20.5,1.9,9
2007,"02","进口","吨","万美元","大米",2,"日本",0.4,0.1,0,0,3900,2122.2,9
2007,"02","进口","吨","万美元","大米",3,"台湾省",0.2,0,2.1,0.8,-90.8,-95.9,9
2007,"02","出口","吨","万美元","小麦",0,"合计",200641.2,3591.5,43125.1,535.2,365.3,571,7
2007,"02","出口","吨","万美元","小麦",1,"韩国",104566.7,1903.1,0,0,0,0,7
2007,"02","出口","吨","万美元","小麦",2,"菲律宾",52485,884.4,43045.1,532,21.9,66.2,7
2007,"02","出口","吨","万美元","小麦",3,"越南",42017,773.4,0,0,0,0,7
2007,"02","进口","吨","万美元","小麦",0,"合计",65010.3,1574.6,49828.7,938.6,30.5,67.8,10
2007,"02","进口","吨","万美元","小麦",1,"加拿大",44289.8,1067.8,1168.1,28.5,3691.6,3649.3,10
2007,"02","进口","吨","万美元","小麦",2,"澳大利亚",19059.4,434.7,5592.4,116,240.8,274.8,10
2007,"02","进口","吨","万美元","小麦",3,"日本",783.9,34.8,1100,56.4,-28.7,-38.3,10
2007,"02","出口","吨","万美元","玉米",0,"合计",1773668.9,28684.7,1419365.2,17936.8,25,59.9,7
2007,"02","出口","吨","万美元","玉米",1,"韩国",1194686.2,18944.5,1081513.3,13623.6,10.5,39.1,7
2007,"02","出口","吨","万美元","玉米",2,"马来西亚",183404.7,3095.2,102021.4,1257.5,79.8,146.1,7
2007,"02","出口","吨","万美元","玉米",3,"日本",162452,2791.5,144067.1,1878.5,12.8,48.6,7
2007,"02","进口","吨","万美元","玉米",0,"合计",2854.2,148.4,2516.4,112.2,13.4,32.3,11
2007,"02","进口","吨","万美元","玉米",1,"印度",35,87.5,37.5,67.5,-6.7,29.6,11
2007,"02","进口","吨","万美元","玉米",2,"美国",816.5,30.7,65.4,3.4,1148.3,803.3,11
2007,"02","进口","吨","万美元","玉米",3,"老挝",2000,25.7,2190,27.1,-8.7,-5.1,11
2007,"02","进口","吨","万美元","大豆",0,"合计",3608735.9,111497.8,2808073.9,77139.5,28.5,44.5,9
2007,"02","进口","吨","万美元","大豆",1,"美国",2999864,92956.2,1972631.1,54032.6,52.1,72,9
2007,"02","进口","吨","万美元","大豆",2,"阿根廷",429132.3,12991.7,389942,10626.5,10.1,22.3,9
2007,"02","进口","吨","万美元","大豆",3,"巴西",178365.5,5505,443644.7,12412.8,-59.8,-55.7,9
2007,"02","出口","吨","万美元","豆粕",0,"合计",132103.4,3363.2,46613.4,1241.1,183.4,171,5
2007,"02","出口","吨","万美元","豆粕",1,"日本",81541.7,2112.5,44631.7,1170.3,82.7,80.5,5
2007,"02","出口","吨","万美元","豆粕",2,"韩国",40748.7,879.1,536,16.9,7501.8,5101.5,5
2007,"02","出口","吨","万美元","豆粕",3,"美国",2819.8,110.4,655,27.5,330.5,301.6,5
2007,"02","进口","吨","万美元","豆粕",0,"合计",14227.5,326.4,177724.1,3973,-92,-91.8,9
2007,"02","进口","吨","万美元","豆粕",1,"印度",14025.1,318.5,176501.1,3894.8,-92.1,-91.8,9
2007,"02","进口","吨","万美元","豆粕",2,"台湾省",140,7.3,0,0,0,0,9
2007,"02","进口","吨","万美元","豆粕",3,"朝鲜",62.4,0.6,0,0,0,0,9
2007,"02","出口","吨","万美元","猪肉",0,"合计",25687.9,4521,29346.7,4424.8,-12.5,2.2,8
