"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2004,"09","出口","吨","万美元","大米",0,"合计",777111.6,18410.8,1872969.9,33978.5,-58.5,-45.8,4
2004,"09","出口","吨","万美元","大米",1,"日本",76422.5,4489.6,92458.8,2226.1,-17.3,101.7,4
2004,"09","出口","吨","万美元","大米",2,"科特迪瓦",202099.4,2995.5,759539.7,10872.9,-73.4,-72.4,4
2004,"09","出口","吨","万美元","大米",3,"利比里亚",142064.4,2157.3,14000,201.6,914.7,970.1,4
2004,"09","出口","吨","万美元","小麦",0,"合计",658730.9,9490,1343444.3,15332.7,-51,-38.1,6
2004,"09","出口","吨","万美元","小麦",1,"韩国",282408.9,4163,653146.9,7027.1,-56.8,-40.8,6
2004,"09","出口","吨","万美元","小麦",2,"菲律宾",243793.8,3243.4,284813.1,3213.7,-14.4,0.9,6
2004,"09","出口","吨","万美元","小麦",3,"越南",69404.5,1079.6,254161.1,3101.6,-72.7,-65.2,6
2004,"09","出口","吨","万美元","玉米",0,"合计",1882785,26543.9,10718921.7,113624,-82.4,-76.6,6
2004,"09","出口","吨","万美元","玉米",1,"韩国",1062981.8,13868.7,4872946.2,51619.9,-78.2,-73.1,6
2004,"09","出口","吨","万美元","玉米",2,"日本",522225.5,8652.7,721197.1,7823.6,-27.6,10.6,6
2004,"09","出口","吨","万美元","玉米",3,"马来西亚",158540.6,2069.5,1667179.6,17421.3,-90.5,-88.1,6
2004,"09","出口","吨","万美元","豆粕",0,"合计",487909.6,15658.8,623696.4,13679.3,-21.8,14.5,4
2004,"09","出口","吨","万美元","豆粕",1,"日本",434901.5,13900.8,398998.6,8621.3,9,61.2,4
2004,"09","出口","吨","万美元","豆粕",2,"韩国",17778.7,557.3,91425.2,2044.6,-80.6,-72.7,4
2004,"09","出口","吨","万美元","豆粕",3,"马来西亚",14187.3,502.5,56747.5,1243.1,-75,-59.6,4
2004,"09","出口","吨","万美元","猪肉",0,"合计",204838,31602.9,146291.8,17916.5,40,76.4,7
2004,"09","出口","吨","万美元","猪肉",1,"朝鲜",72143.1,11073.5,27630.7,3228.7,161.1,243,7
2004,"09","出口","吨","万美元","猪肉",2,"香港",65081.5,10188.8,54603.7,6969.1,19.2,46.2,7
2004,"09","出口","吨","万美元","猪肉",3,"俄罗斯联邦",44152,6371,51462.3,5896.9,-14.2,8,7
2004,"09","出口","吨","万美元","植物油",0,"合计",64999.6,7098.6,55430,5739.4,17.3,23.7,6
2004,"09","出口","吨","万美元","植物油",1,"香港",27558.8,2676.6,24581.7,2316.4,12.1,15.6,6
2004,"09","出口","吨","万美元","植物油",2,"韩国",8125.7,980.3,7003.7,820.5,16,19.5,6
2004,"09","出口","吨","万美元","植物油",3,"马来西亚",7078.8,696.2,5113.4,492.5,38.4,41.4,6
2004,"09","出口","吨","万美元","棉花",0,"合计",8178.1,1432,87727.2,10031.9,-90.7,-85.7,5
2004,"09","出口","吨","万美元","棉花",1,"日本",2541.7,519.9,1734.4,254.1,46.5,104.6,5
2004,"09","出口","吨","万美元","棉花",2,"韩国",1718.7,262.5,24022.9,2836.8,-92.8,-90.7,5
2004,"09","出口","吨","万美元","棉花",3,"印度尼西亚",1669.3,245.9,20498.5,2305.9,-91.9,-89.3,5
