"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2008,"06","出口","吨","万美元","大米",0,"合计",657791.9,27320,600735.5,21978.9,9.5,24.3,8
2008,"06","出口","吨","万美元","大米",1,"韩国",161721,8078.5,158935,7053.8,1.8,14.5,8
2008,"06","出口","吨","万美元","大米",2,"巴布亚新几内亚",104520.2,4197,69116.5,2367.7,51.2,77.3,8
2008,"06","出口","吨","万美元","大米",3,"科特迪瓦",119747,3067.6,78907.4,2036.6,51.8,50.6,8
2008,"06","进口","吨","万美元","大米",0,"合计",230786.3,13765.3,244136.2,11586.6,-5.5,18.8,12
2008,"06","进口","吨","万美元","大米",1,"泰国",226345.7,13597.9,232644.1,11265.6,-2.7,20.7,12
2008,"06","进口","吨","万美元","大米",2,"日本",102.1,60.1,2.3,1,4360.7,5944.4,12
2008,"06","进口","吨","万美元","大米",3,"老挝",2510,35.7,0,0,0,0,12
2008,"06","出口","吨","万美元","小麦",0,"合计",125929,3052.2,908658.7,16800.7,-86.1,-81.8,10
2008,"06","出口","吨","万美元","小麦",1,"印度尼西亚",75323.9,1733.8,50992.3,1009.6,47.7,71.7,10
2008,"06","出口","吨","万美元","小麦",2,"菲律宾",25682.9,658.5,301408.7,5514.2,-91.5,-88.1,10
2008,"06","出口","吨","万美元","小麦",3,"马来西亚",15223.7,353.2,0,0,0,0,10
2008,"06","进口","吨","万美元","小麦",0,"合计",5478.5,336.4,78853,2054.8,-93.1,-83.6,13
2008,"06","进口","吨","万美元","小麦",1,"日本",1781.6,120.7,2677.8,121.8,-33.5,-0.9,13
2008,"06","进口","吨","万美元","小麦",2,"澳大利亚",1533,64.4,22490.9,542.3,-93.2,-88.1,13
2008,"06","进口","吨","万美元","小麦",3,"韩国",711.4,62.9,1302.6,65.4,-45.4,-3.8,13
2008,"06","出口","吨","万美元","玉米",0,"合计",130378.4,3479.7,3668050.3,61556.5,-96.4,-94.3,10
2008,"06","出口","吨","万美元","玉米",1,"朝鲜",83378.5,2322.7,9725,164.5,757.4,1312.1,10
2008,"06","出口","吨","万美元","玉米",2,"台湾省",26235,687.4,0,0,0,0,10
2008,"06","出口","吨","万美元","玉米",3,"英国",6924.5,144,2987.8,64.1,131.8,124.6,10
2008,"06","进口","吨","万美元","玉米",0,"character(0)",NA,NA,NA,NA,NA,NA,13
2008,"06","进口","吨","万美元","大豆",0,"合计",17230225.5,1006274,13852611.4,453586.9,24.4,121.8,12
2008,"06","进口","吨","万美元","大豆",1,"美国",8971035.5,522124.3,7603521.5,245987.9,18,112.3,12
2008,"06","进口","吨","万美元","大豆",2,"巴西",4837444.1,290896.5,4289023.6,143939.2,12.8,102.1,12
2008,"06","进口","吨","万美元","大豆",3,"阿根廷",3293870.9,186360.1,1954030.3,63467.5,68.6,193.6,12
2008,"06","出口","吨","万美元","豆粕",0,"合计",323664.4,15879.8,419158.8,11627.5,-22.8,36.6,8
2008,"06","出口","吨","万美元","豆粕",1,"日本",174612.6,8074.3,289149.2,8062.2,-39.6,0.2,8
2008,"06","出口","吨","万美元","豆粕",2,"越南",41586,1929,13508,394.8,207.9,388.6,8
