"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2009,"08","出口","吨","万美元","大米",0,"合计",534076,36482.4,777032.4,35372.9,-31.3,3.1,8
2009,"08","出口","吨","万美元","大米",1,"韩国",163421,13687.5,161721,8078.5,1.1,69.4,8
2009,"08","出口","吨","万美元","大米",2,"日本",65343.3,6189.1,32934.3,2551.6,98.4,142.6,8
2009,"08","出口","吨","万美元","大米",3,"尼日利亚",45500,2574.9,38000,2010.5,19.7,28.1,8
2009,"08","进口","吨","万美元","大米",0,"合计",158925.4,10096.1,240360.7,14458.6,-33.9,-30.2,12
2009,"08","进口","吨","万美元","大米",1,"泰国",156001.8,9984.1,235209,14258.1,-33.7,-30,12
2009,"08","进口","吨","万美元","大米",2,"越南",1460,46.4,540,21.5,170.4,116,12
2009,"08","进口","吨","万美元","大米",3,"老挝",965.5,32.5,2955,52.5,-67.3,-38,12
2009,"08","出口","吨","万美元","小麦",0,"合计",8400.1,226.3,125949,3052.8,-93.3,-92.6,10
2009,"08","出口","吨","万美元","小麦",1,"阿富汗",8100,214.6,4380,103.4,84.9,107.4,10
2009,"08","出口","吨","万美元","小麦",2,"韩国",300,11.7,NA,NA,NA,NA,10
2009,"08","出口","吨","万美元","小麦",3,"马拉维",0.1,0,NA,NA,NA,NA,10
2009,"08","进口","吨","万美元","小麦",0,"合计",517893,11788.9,7908.9,507.4,6448.3,2223.5,13
2009,"08","进口","吨","万美元","小麦",1,"澳大利亚",219642.4,5068,2289,96.1,9495.6,5171.6,13
2009,"08","进口","吨","万美元","小麦",2,"美国",206709.9,4658.7,566.1,42.9,36417.8,10753.2,13
2009,"08","进口","吨","万美元","小麦",3,"加拿大",36870.7,912,145.4,6.3,25256.4,14453.9,13
2009,"08","出口","吨","万美元","玉米",0,"合计",82195.3,2021.4,169730.7,4771,-51.6,-57.6,10
2009,"08","出口","吨","万美元","玉米",1,"朝鲜",60333.6,1444.7,97605.6,2763.7,-38.2,-47.7,10
2009,"08","出口","吨","万美元","玉米",2,"亚洲其他",8220,194,NA,NA,NA,NA,10
2009,"08","出口","吨","万美元","玉米",3,"日本",6163.9,169.3,2295.8,55.8,168.5,203.4,10
