"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2007,"08","出口","吨","万美元","大米",0,"合计",798997.2,29322.4,772022.2,26413.3,3.5,11,5
2007,"08","出口","吨","万美元","大米",1,"韩国",158935.8,7053.8,140170.7,5304.1,13.4,33,5
2007,"08","出口","吨","万美元","大米",2,"日本",52325.7,3796.1,59256.9,4217.2,-11.7,-10,5
2007,"08","出口","吨","万美元","大米",3,"波多黎各",82710,2940.5,74644,2467.1,10.8,19.2,5
2007,"08","进口","吨","万美元","大米",0,"合计",282239,13317,451054.6,16890.5,-37.4,-21.2,9
2007,"08","进口","吨","万美元","大米",1,"泰国",265124.9,12839.4,418215.6,16098.4,-36.6,-20.2,9
2007,"08","进口","吨","万美元","大米",2,"越南",16839.1,446.5,31557.3,761.3,-46.6,-41.4,9
2007,"08","进口","吨","万美元","大米",3,"巴基斯坦",207.3,18.2,24,1.3,763.6,1259.3,9
2007,"08","出口","吨","万美元","小麦",0,"合计",1432122.2,27460.2,454056.7,5965.8,215.4,360.3,7
2007,"08","出口","吨","万美元","小麦",1,"韩国",719197,13523.2,38172.3,516.9,1784.1,2516.3,7
2007,"08","出口","吨","万美元","小麦",2,"菲律宾",344729.3,6412.2,382932.7,5007.1,-10,28.1,7
2007,"08","出口","吨","万美元","小麦",3,"印度尼西亚",198420.4,4152.4,13199.5,175.4,1403.2,2267.6,7
2007,"08","进口","吨","万美元","小麦",0,"合计",86307.8,2315.3,426432.5,8182.1,-79.8,-71.7,10
2007,"08","进口","吨","万美元","小麦",1,"加拿大",44797.6,1087.4,94249.4,1956.3,-52.5,-44.4,10
2007,"08","进口","吨","万美元","小麦",2,"澳大利亚",25236.3,623.7,187901.9,3345.6,-86.6,-81.4,10
2007,"08","进口","吨","万美元","小麦",3,"美国",9122.8,275,131337.8,2342.6,-93.1,-88.3,10
2007,"08","出口","吨","万美元","玉米",0,"合计",4147150.2,71346.3,2262743.3,28571.8,83.3,149.7,7
2007,"08","出口","吨","万美元","玉米",1,"韩国",2642126.3,44600.1,1556604.6,19570.5,69.7,127.9,7
2007,"08","出口","吨","万美元","玉米",2,"日本",588665.3,10876.4,255988.7,3340.7,130,225.6,7
2007,"08","出口","吨","万美元","玉米",3,"马来西亚",493015.9,8706.4,216125.6,2665.3,128.1,226.7,7
2007,"08","进口","吨","万美元","玉米",0,"合计",8774.7,287,55518.5,991.9,-84.2,-71.1,11
2007,"08","进口","吨","万美元","玉米",1,"印度",35.7,87.8,37.8,67.6,-5.6,29.8,11
2007,"08","进口","吨","万美元","玉米",2,"老挝",6850,85.5,2190,27.1,212.8,215.5,11
2007,"08","进口","吨","万美元","玉米",3,"美国",1837.9,68.8,52991.1,834.4,-96.5,-91.8,11
2007,"08","进口","吨","万美元","大豆",0,"合计",19807701.8,665954.2,19463632.5,509305,1.8,30.8,9
2007,"08","进口","吨","万美元","大豆",1,"巴西",7499963.7,260072.3,8133162.6,210566.1,-7.8,23.5,9
2007,"08","进口","吨","万美元","大豆",2,"美国",7889669.1,256087.1,6413779.4,172329.8,23,48.6,9
2007,"08","进口","吨","万美元","大豆",3,"阿根廷",4283963.2,144978.4,4630057.1,119062.7,-7.5,21.8,9
2007,"08","出口","吨","万美元","豆粕",0,"合计",610759.4,17072.4,210234.6,5425.5,190.5,214.7,5
2007,"08","出口","吨","万美元","豆粕",1,"日本",401347.9,11251.9,173882.5,4536.1,130.8,148.1,5
2007,"08","出口","吨","万美元","豆粕",2,"韩国",110320.9,2489.3,22190,379.5,397.2,556,5
2007,"08","出口","吨","万美元","豆粕",3,"越南",28631.1,838.7,122,4.4,23368.1,18777.9,5
2007,"08","进口","吨","万美元","豆粕",0,"合计",20902.3,507,663077.4,14778.1,-96.8,-96.6,9
2007,"08","进口","吨","万美元","豆粕",1,"印度",20010.6,458.6,500801.3,11136.1,-96,-95.9,9
2007,"08","进口","吨","万美元","豆粕",2,"台湾省",400,20.8,400,19.8,0,5.1,9
2007,"08","进口","吨","万美元","豆粕",3,"丹麦",247.5,18.6,1677.5,95.9,-85.2,-80.6,9
2007,"08","出口","吨","万美元","猪肉",0,"合计",105281.6,20179.4,183537.3,26435,-42.6,-23.7,8
2007,"08","出口","吨","万美元","猪肉",1,"香港",58247.4,11707.4,66905.2,10160.4,-12.9,15.2,8
2007,"08","出口","吨","万美元","猪肉",2,"朝鲜",19725.1,3535.4,48298,6666.1,-59.2,-47,8
2007,"08","出口","吨","万美元","猪肉",3,"吉尔吉斯斯坦",6094.7,1108.5,8568,1244.9,-28.9,-11,8
2007,"08","出口","吨","万美元","植物油",0,"合计",131495,13408.5,227961.6,16476.6,-42.3,-18.6,7
2007,"08","出口","吨","万美元","植物油",1,"香港",19522.4,2302.6,32790.6,2800.2,-40.5,-17.8,7
2007,"08","出口","吨","万美元","植物油",2,"日本",25754.8,2289.4,35092.7,2340.1,-26.6,-2.2,7
2007,"08","出口","吨","万美元","植物油",3,"朝鲜",22126.3,1998.3,22115.5,1400.3,0,42.7,7
