"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2008,"01","出口","吨","万美元","大米",0,"合计",137767.1,5703.8,89969.5,3190.7,53.1,78.8,8
2008,"01","出口","吨","万美元","大米",1,"韩国",29964,1574,11782,437,154.3,260.2,8
2008,"01","出口","吨","万美元","大米",2,"巴布亚新几内亚",40080,1516.3,18272.8,603,119.3,151.5,8
2008,"01","出口","吨","万美元","大米",3,"日本",6983.8,492.7,11669.1,838.4,-40.2,-41.2,8
2008,"01","进口","吨","万美元","大米",0,"合计",102444.5,5906.8,83540.2,4097,22.6,44.2,12
2008,"01","进口","吨","万美元","大米",1,"泰国",102270.7,5872,83539.7,4096.9,22.4,43.3,12
2008,"01","进口","吨","万美元","大米",2,"日本",50.2,29.7,0.2,0.1,24995,59398.8,12
2008,"01","进口","吨","万美元","大米",3,"巴基斯坦",23,2.4,0,0,0,0,12
2008,"01","出口","吨","万美元","小麦",0,"合计",63302.5,1534.8,165371.2,2944.6,-61.7,-47.9,10
2008,"01","出口","吨","万美元","小麦",1,"印度尼西亚",51183.9,1173.8,0,0,0,0,10
2008,"01","出口","吨","万美元","小麦",2,"日本",5318.6,203.2,1572.5,30.7,238.2,562.7,10
2008,"01","出口","吨","万美元","小麦",3,"菲律宾",6800,157.8,26240,406.7,-74.1,-61.2,10
2008,"01","进口","吨","万美元","小麦",0,"合计",1462.4,77.1,18443.8,433.4,-92.1,-82.2,13
2008,"01","进口","吨","万美元","小麦",1,"日本",494.7,31.6,459.2,19.3,7.7,63.6,13
2008,"01","进口","吨","万美元","小麦",2,"澳大利亚",357,15,17480.9,394.4,-98,-96.2,13
2008,"01","进口","吨","万美元","小麦",3,"韩国",141,11.5,164,7.6,-14,50.6,13
2008,"01","出口","吨","万美元","玉米",0,"合计",16103,340.7,1003420.6,15905.2,-98.4,-97.9,10
2008,"01","出口","吨","万美元","玉米",1,"英国",6924.5,144,0,0,0,0,10
2008,"01","出口","吨","万美元","玉米",2,"瑞士",5898.5,122.7,0,0,0,0,10
2008,"01","出口","吨","万美元","玉米",3,"朝鲜",2547.7,54.7,550,8.8,363.2,521.5,10
2008,"01","进口","吨","万美元","玉米",0,"合计",208.8,11.6,610.9,22.4,-65.8,-48.3,13
2008,"01","进口","吨","万美元","玉米",1,"美国",208.4,11.3,408.2,15.4,-49,-26.5,13
2008,"01","进口","吨","万美元","玉米",2,"菲律宾",0.1,0.1,0.6,0.5,-77.1,-74.9,13
2008,"01","进口","吨","万美元","玉米",12,NA,NA,NA,NA,NA,NA,NA,13
2008,"01","进口","吨","万美元","大豆",0,"合计",3441382.2,184226.9,2432540.9,74431.7,41.5,147.5,12
2008,"01","进口","吨","万美元","大豆",1,"美国",2326369.4,126248.6,1876671.4,57531.5,24,119.4,12
2008,"01","进口","吨","万美元","大豆",2,"阿根廷",1044834.2,54611,376725.6,11369.6,177.3,380.3,12
2008,"01","进口","吨","万美元","大豆",3,"巴西",66620.4,3236.2,178365.5,5505,-62.6,-41.2,12
2008,"01","出口","吨","万美元","豆粕",0,"合计",62472.5,2642.8,90270.3,2411.4,-30.8,9.6,8
2008,"01","出口","吨","万美元","豆粕",1,"日本",28478.3,1241.9,58845.9,1539.9,-51.6,-19.4,8
2008,"01","出口","吨","万美元","豆粕",2,"越南",9776,453.8,60,2.2,16193.3,20911.2,8
2008,"01","出口","吨","万美元","豆粕",3,"英国",3776.6,221,904.4,35.2,317.6,528.4,8
2008,"01","进口","吨","万美元","豆粕",0,"合计",23190.8,907,13000.2,296.6,78.4,205.8,12
2008,"01","进口","吨","万美元","豆粕",1,"印度",22788.8,879.8,12940.2,293.5,76.1,199.7,12
2008,"01","进口","吨","万美元","豆粕",2,"丹麦",325,22.4,0,0,0,0,12
2008,"01","进口","吨","万美元","豆粕",3,"以色列",52,2.5,0,0,0,0,12
2008,"01","出口","吨","万美元","猪肉",0,"character(0)",NA,NA,NA,NA,NA,NA,10
2008,"01","出口","吨","万美元","植物油",0,"合计",16836.5,2391.9,20004.7,1886.5,-15.8,26.8,10
2008,"01","出口","吨","万美元","植物油",1,"香港",2462.3,387.8,3068.4,343.2,-19.8,13,10
2008,"01","出口","吨","万美元","植物油",2,"希腊",3001.2,361.6,0,0,0,0,10
2008,"01","出口","吨","万美元","植物油",3,"科威特",3008.6,327.9,0,0,0,0,10
2008,"01","进口","吨","万美元","菜籽油",0,"合计",668.8,58.1,26546.7,1947.3,-97.5,-97,12
2008,"01","进口","吨","万美元","菜籽油",1,"加拿大",615.9,48.5,26485.3,1941.6,-97.7,-97.5,12
2008,"01","进口","吨","万美元","菜籽油",2,"日本",27.5,6.5,0,0,0,0,12
2008,"01","进口","吨","万美元","菜籽油",3,"美国",19.9,2.3,12.4,0.8,60.4,175.4,12
2008,"01","进口","吨","万美元","豆油",0,"合计",150731.5,14810.9,189206.3,12138.2,-20.3,22,12
2008,"01","进口","吨","万美元","豆油",1,"阿根廷",87887.5,8516.6,177838,11393.1,-50.6,-25.2,12
2008,"01","进口","吨","万美元","豆油",2,"巴西",42312.5,4214,10850,702.1,290,500.2,12
2008,"01","进口","吨","万美元","豆油",3,"美国",20528.5,2079.7,0,0,0,0,12
2008,"01","出口","吨","万美元","棉花",0,"合计",220.9,43.7,2404.5,351.2,-90.8,-87.6,9
2008,"01","出口","吨","万美元","棉花",1,"巴基斯坦",135.9,29.1,0,0,0,0,9
2008,"01","出口","吨","万美元","棉花",2,"越南",60.7,9.3,87.9,12.1,-30.9,-23.4,9
2008,"01","出口","吨","万美元","棉花",3,"印度",24.3,5.3,19.2,5.5,26.7,-3.4,9
2008,"01","进口","吨","万美元","棉花",0,"合计",157712.5,24546.4,123090.6,16572,28.1,48.1,12
2008,"01","进口","吨","万美元","棉花",1,"印度",100152.4,15193.9,46473.7,5952.6,115.5,155.2,12
2008,"01","进口","吨","万美元","棉花",2,"美国",21473.1,3574.7,25000.4,3565.9,-14.1,0.2,12
2008,"01","进口","吨","万美元","棉花",11,NA,NA,NA,NA,NA,NA,NA,12
2008,"01","进口","吨","万美元","羊毛",0,"合计",22751,14081.3,25662.6,13748.6,-11.3,2.4,13
2008,"01","进口","吨","万美元","羊毛",1,"澳大利亚",13270.6,10748.9,17308.2,10794.1,-23.3,-0.4,13
2008,"01","进口","吨","万美元","羊毛",2,"新西兰",2876.2,1082.1,1942,731.3,48.1,48,13
2008,"01","进口","吨","万美元","羊毛",3,"乌拉圭",1918.5,704.1,2244.4,676.3,-14.5,4.1,13
