"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2019,"01","出口","吨；","万美元","大米",0,"合计",143070.3,5226.7,141393.3,7620.3,1.2,-31.4,8
2019,"01","出口","吨；","万美元","大米",1,"埃及",40000,1120,NA,NA,NA,NA,8
2019,"01","出口","吨；","万美元","大米",2,"土耳其",27500,900.2,23400,775.5,17.5,16.1,8
2019,"01","出口","吨；","万美元","大米",3,"科特迪瓦",23765,677.3,30000,952.5,-20.8,-28.9,8
2019,"01","进口","吨；","万美元","大米",0,"合计",NA,362577.4,20195.1,NA,NA,NA,12
2019,"01","进口","吨；","万美元","大米",1,"俄罗斯联邦",91348.2,11888.1,76460.5,10111.6,19.5,17.6,12
2019,"01","进口","吨；","万美元","大米",2,"挪威",22810.1,5370.8,28440.7,5992.7,-19.8,-10.4,12
2019,"01","出口","吨；","万美元","小麦",0,"合计",NA,2016,83.3,NA,NA,NA,10
2019,"01","出口","吨；","万美元","小麦",1,"印度尼西亚",3712.5,1282.6,741.4,242.8,400.8,428.2,10
2019,"01","出口","吨；","万美元","小麦",2,"比利时",3043.4,938.5,3371.7,1110.4,-9.7,-15.5,10
2019,"01","进口","吨；","万美元","小麦",0,"合计",605125.9,19164.7,251491,8185.7,140.6,134.1,13
2019,"01","进口","吨；","万美元","小麦",1,"加拿大",414291.8,13069.4,153491.6,5326.5,169.9,145.4,13
2019,"01","进口","吨；","万美元","小麦",2,"法国",130672.3,3666.2,129.3,9.5,100941.8,38694.4,13
2019,"01","进口","吨；","万美元","小麦",3,"乌克兰",10249.3,1258.8,26076,1054.2,-60.7,19.4,13
2019,"01","出口","吨；","万美元","玉米",0,"合计",414,12.1,491.5,25.9,-15.8,-53.1,10
2019,"01","出口","吨；","万美元","玉米",1,"朝鲜",413.4,12,NA,NA,NA,NA,10
2019,"01","出口","吨；","万美元","玉米",2,"安哥拉",0.6,0.1,NA,NA,NA,NA,10
2019,"01","出口","吨；","万美元","玉米",3,"巴哈马",0,0,2.5,0.3,-99.9,-97.7,10
2019,"01","进口","吨；","万美元","玉米",0,"合计",401315.4,8764.1,392234.5,8028,2.3,9.2,14
2019,"01","进口","吨；","万美元","玉米",1,"乌克兰",389908.1,8433.3,387954.5,7865.8,0.5,7.2,14
2019,"01","进口","吨；","万美元","玉米",2,"美国",3627.2,173.8,3412.1,139.5,6.3,24.6,14
2019,"01","进口","吨；","万美元","玉米",3,"俄罗斯联邦",7541.9,142.4,570,6.3,1223.1,2171,14
2019,"01","进口","吨；","万美元","大豆",0,"合计",7377001.5,331638.8,8480835.9,356831.1,-13,-7.1,12
2019,"01","进口","吨；","万美元","大豆",1,"巴西",4933786,223730.9,2074493.6,87430.8,137.8,155.9,12
2019,"01","进口","吨；","万美元","大豆",2,"加拿大",1233681.6,54672,276625.6,11620.7,346,370.5,12
2019,"01","进口","吨；","万美元","大豆",3,"阿根廷",985247,44248.9,89150,3678.1,1005.2,1103.1,12
2019,"01","出口","吨；","万美元","豆粕",0,"合计",36478.8,1899.8,48545.4,2730,-24.9,-30.4,8
2019,"01","出口","吨；","万美元","豆粕",1,"荷兰",7667.3,448.2,15235.1,852.1,-49.7,-47.4,8
2019,"01","出口","吨；","万美元","豆粕",2,"日本",9472,367.2,3169,125.2,198.9,193.3,8
2019,"01","出口","吨；","万美元","豆粕",3,"丹麦",5935.2,343,7676.7,459.4,-22.7,-25.3,8
2019,"01","进口","吨；","万美元","豆粕",0,"合计",1225,86,706.8,50.7,73.3,69.8,12
2019,"01","进口","吨；","万美元","豆粕",1,"丹麦",1225,86,550,44.9,122.7,91.8,12
2019,"01","进口","吨；","万美元","豆粕",1,"阿根廷",49419.7,3928.3,NA,NA,NA,NA,12
2019,"01","出口","吨；","万美元","猪肉",0,"合计",2416.2,1152.6,3439.2,1656.3,-29.7,-30.4,11
2019,"01","出口","吨；","万美元","猪肉",1,"香港",2104.4,1002.2,2743.8,1308,-23.3,-23.4,11
2019,"01","出口","吨；","万美元","猪肉",2,"澳门",311.7,150.4,294.3,144.5,5.9,4.1,11
2019,"01","进口","吨；","万美元","猪肉",0,"合计及其副产品",208122.5,36099.1,212339.4,37080.9,-2,-2.6,14
2019,"01","进口","吨；","万美元","猪肉",1,"西班牙",39294.7,7419.7,33557.5,5890.7,17.1,26,14
2019,"01","进口","吨；","万美元","猪肉",2,"德国",36568.3,6337.4,42886.4,7915.3,-14.7,-19.9,14
2019,"01","进口","吨；","万美元","猪肉",3,"加拿大",30859.5,4840.2,29183.4,4607.1,5.7,5.1,14
2019,"01","出口","吨；","万美元","植物油",0,"合计",20772.1,2883.5,25755.6,3562.6,-19.3,-19.1,10
2019,"01","出口","吨；","万美元","植物油",1,"朝鲜",10714.7,1104.8,14599.6,1456.7,-26.6,-24.2,10
2019,"01","出口","吨；","万美元","植物油",2,"香港",6206.8,597.9,5179,516.8,19.8,15.7,10
2019,"01","出口","吨；","万美元","植物油",3,"日本",391.9,215.7,400.8,139.4,-2.2,54.8,10
2019,"01","进口","吨；","万美元","菜籽油",0,"合计",152401.5,12850.7,96754.3,8161.7,57.5,57.5,12
2019,"01","进口","吨；","万美元","菜籽油",1,"加拿大",118943.5,10022.5,92505.9,7770.8,28.6,29,12
2019,"01","进口","吨；","万美元","菜籽油",2,"乌克兰",19724.2,1679.7,297.4,26.2,6531.8,6317.7,12
2019,"01","进口","吨；","万美元","菜籽油",3,"土耳其",4374.5,372.1,NA,NA,NA,NA,12
2019,"01","进口","吨；","万美元","豆油",0,"合计",65615.8,5110.8,19364.2,1668.6,238.9,206.3,12
2019,"01","进口","吨；","万美元","豆油",1,"阿根廷",49419.7,3928.3,NA,NA,NA,NA,12
2019,"01","进口","吨；","万美元","豆油",2,"俄罗斯联邦",8121.6,553.6,11394.7,955.5,-28.7,-42.1,12
2019,"01","进口","吨；","万美元","豆油",3,"巴西",5496,420.6,NA,NA,NA,NA,12
2019,"01","出口","吨；","万美元","棉花",0,"合计",3528.9,685.7,473.2,98.3,645.7,597.8,9
2019,"01","出口","吨；","万美元","棉花",1,"印度尼西亚",1466,295.1,220.3,44.2,565.3,567.9,9
2019,"01","出口","吨；","万美元","棉花",2,"越南",1073.2,196.1,114.8,28.4,834.6,589.5,9
2019,"01","出口","吨；","万美元","棉花",3,"泰国",352.1,69.3,NA,NA,NA,NA,9
2019,"01","进口","吨；","万美元","棉花",0,"character(0)",NA,NA,NA,NA,NA,NA,12
2019,"01","进口","吨；","万美元","羊毛",0,"character(0)",NA,NA,NA,NA,NA,NA,13
