"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2008,"03","出口","吨","万美元","大米",0,"合计",600482.6,24338.5,430898.1,16516.8,39.4,47.4,8
2008,"03","出口","吨","万美元","大米",1,"韩国",151605,7512,132268,5747.7,14.6,30.7,8
2008,"03","出口","吨","万美元","大米",2,"巴布亚新几内亚",104520.2,4197,64968.3,2216.1,60.9,89.4,8
2008,"03","出口","吨","万美元","大米",3,"科特迪瓦",103963.7,2636,24602,643.6,322.6,309.6,8
2008,"03","进口","吨","万美元","大米",0,"合计",178603.5,10317.9,151390.2,7388.9,18,39.6,12
2008,"03","进口","吨","万美元","大米",1,"泰国",175349.8,10190.7,151290.4,7385.4,15.9,38,12
2008,"03","进口","吨","万美元","大米",2,"日本",101,59.7,0.6,0.2,16731.7,39672.1,12
2008,"03","进口","吨","万美元","大米",3,"老挝",2400,33.3,0,0,0,0,12
2008,"03","出口","吨","万美元","小麦",0,"合计",123879,3003.8,258482,4641.2,-52.1,-35.3,10
2008,"03","出口","吨","万美元","小麦",1,"印度尼西亚",75323.9,1733.8,0,0,0,0,10
2008,"03","出口","吨","万美元","小麦",2,"菲律宾",25682.9,658.5,52485,884.4,-51.1,-25.5,10
2008,"03","出口","吨","万美元","小麦",3,"马来西亚",15223.7,353.2,0,0,0,0,10
2008,"03","进口","吨","万美元","小麦",0,"合计",2721.6,155.8,66296,1629.4,-95.9,-90.4,13
2008,"03","进口","吨","万美元","小麦",1,"日本",875.5,55.8,1296.6,55.8,-32.5,-0.1,13
2008,"03","进口","吨","万美元","小麦",2,"韩国",371.2,32.1,650.6,30.1,-42.9,6.6,13
2008,"03","进口","吨","万美元","小麦",3,"澳大利亚",630,26.5,19186.4,439.4,-96.7,-94,13
2008,"03","出口","吨","万美元","玉米",0,"合计",64612.2,1566.3,2901057.2,48119.9,-97.8,-96.7,10
2008,"03","出口","吨","万美元","玉米",1,"朝鲜",46267.7,1172.3,3460,55.3,1237.2,2021.1,10
2008,"03","出口","吨","万美元","玉米",2,"英国",6924.5,144,2987.8,64.1,131.8,124.6,10
2008,"03","出口","吨","万美元","玉米",3,"瑞士",6319,131.4,0,0,0,0,10
2008,"03","进口","吨","万美元","玉米",0,"合计",945.7,160.1,6369.1,207.4,-85.2,-22.8,13
2008,"03","进口","吨","万美元","玉米",1,"印度",25.2,55,35,87.5,-28.2,-37.2,13
2008,"03","进口","吨","万美元","玉米",2,"德国",25.8,52.1,3.7,5.7,590.9,821.8,13
2008,"03","进口","吨","万美元","玉米",12,NA,NA,NA,NA,NA,NA,NA,13
2008,"03","进口","吨","万美元","大豆",0,"合计",7780719,435553.1,5718473.8,180889.7,36.1,140.8,12
2008,"03","进口","吨","万美元","大豆",1,"美国",5822621.5,329307.8,4992794.9,158607.3,16.6,107.6,12
2008,"03","进口","吨","万美元","大豆",2,"阿根廷",1754021,95191.8,516142.3,15714.2,239.8,505.8,12
2008,"03","进口","吨","万美元","大豆",3,"巴西",191369.6,10539.1,206736.4,6483.2,-7.4,62.6,12
2008,"03","出口","吨","万美元","豆粕",0,"合计",138068.2,6312.6,194079.3,5073.6,-28.9,24.4,8
2008,"03","出口","吨","万美元","豆粕",1,"日本",65541.4,2958.5,122106.6,3224.2,-46.3,-8.2,8
2008,"03","出口","吨","万美元","豆粕",2,"越南",19546,920.9,60,2.2,32476.6,42534.3,8
2008,"03","出口","吨","万美元","豆粕",3,"美国",9896.8,619.4,4179.9,163.5,136.8,278.8,8
2008,"03","进口","吨","万美元","豆粕",0,"合计",51902.6,2115.7,18029.6,417.9,187.9,406.2,12
2008,"03","进口","吨","万美元","豆粕",1,"印度",51450.6,2083.9,17767.2,406.9,189.6,412.1,12
2008,"03","进口","吨","万美元","豆粕",2,"丹麦",325,22.4,0,0,0,0,12
2008,"03","进口","吨","万美元","豆粕",3,"荷兰",75,6.9,0,0,0,0,12
2008,"03","出口","吨","万美元","猪肉",0,"合计",18685.1,6139.5,38886.5,6864.4,-51.9,-10.6,11
2008,"03","出口","吨","万美元","猪肉",1,"香港",13771.6,4604,21047.9,3886.3,-34.6,18.5,11
2008,"03","出口","吨","万美元","猪肉",2,"吉尔吉斯斯坦",1420,452.3,2731,486.2,-48,-7,11
2008,"03","出口","吨","万美元","猪肉",3,"越南",1570.3,414.3,988,171,58.9,142.3,11
2008,"03","出口","吨","万美元","植物油",0,"合计",52865.5,8069.9,54587.5,4997.3,-3.2,61.5,10
2008,"03","出口","吨","万美元","植物油",1,"越南",16882.6,2203.1,18.6,2.7,90813.2,80439.8,10
2008,"03","出口","吨","万美元","植物油",2,"香港",6890.6,1151.4,8055.9,870.3,-14.5,32.3,10
2008,"03","出口","吨","万美元","植物油",3,"阿拉伯联合酋长",4090.5,710.6,1310.3,121.2,212.2,486.4,10
2008,"03","进口","吨","万美元","菜籽油",0,"合计",33728.8,4219.6,82669.7,6152.1,-59.2,-31.4,12
2008,"03","进口","吨","万美元","菜籽油",1,"加拿大",33633.6,4201,82588.8,6144.5,-59.3,-31.6,12
2008,"03","进口","吨","万美元","菜籽油",2,"日本",53.6,12.6,5.4,1,884.1,1215.6,12
