"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2009,"02","出口","吨","万美元","大米",0,"合计",114996.9,8576.9,345082.4,15553.7,-66.7,-44.9,8
2009,"02","出口","吨","万美元","大米",1,"韩国",51088,4115,115223,5672.8,-55.7,-27.5,8
2009,"02","出口","吨","万美元","大米",2,"日本",21679,2129.1,29634.5,2287.9,-26.8,-6.9,8
2009,"02","出口","吨","万美元","大米",3,"尼日利亚",10500,677.4,3000,100.5,250,574,8
2009,"02","进口","吨","万美元","大米",0,"合计",42766.5,3059,138587,7966.3,-69.1,-61.6,12
2009,"02","进口","吨","万美元","大米",1,"泰国",41765.5,3022.6,138315.5,7898.3,-69.8,-61.7,12
2009,"02","进口","吨","万美元","大米",2,"老挝",965.5,32.5,NA,NA,NA,NA,12
2009,"02","进口","吨","万美元","大米",3,"巴基斯坦",34.9,3.6,70,5.7,-50.2,-37.3,12
2009,"02","出口","吨","万美元","小麦",0,"合计",0.1,0,108260.8,2577.8,-100,-100,10
2009,"02","出口","吨","万美元","小麦",1,"马拉维",0.1,0,NA,NA,NA,NA,10
2009,"02","出口","吨","万美元","小麦",1,"比利时",3635.6,1370.8,1982.2,443.7,83.4,208.9,10
2009,"02","进口","吨","万美元","小麦",0,"合计",95279.9,2016.4,2147.7,119.8,4336.3,1583.5,13
2009,"02","进口","吨","万美元","小麦",1,"英国",50746.4,866.7,NA,NA,NA,NA,13
2009,"02","进口","吨","万美元","小麦",2,"美国",37825.9,858.7,48.8,4,77415.3,21389.4,13
2009,"02","进口","吨","万美元","小麦",3,"澳大利亚",5719.7,216.7,567,23.8,908.8,809.8,13
2009,"02","出口","吨","万美元","玉米",0,"合计",2696.3,67.6,45364.1,1064.8,-94.1,-93.6,10
2009,"02","出口","吨","万美元","玉米",1,"朝鲜",2670,60.9,30136.1,742.2,-91.1,-91.8,10
2009,"02","出口","吨","万美元","玉米",2,"日本",26.3,6.8,279.3,7.7,-90.6,-12,10
2009,"02","进口","吨","万美元","玉米",0,"合计",523.3,72.2,358.8,42.4,45.8,70.4,13
2009,"02","进口","吨","万美元","玉米",1,"德国",16.4,37.7,11.3,24,45.5,57.2,13
2009,"02","进口","吨","万美元","玉米",2,"美国",506.5,34.1,347,17.9,46,90.8,13
2009,"02","进口","吨","万美元","玉米",12,NA,NA,NA,NA,NA,NA,NA,13
2009,"02","进口","吨","万美元","大豆",0,"合计",6289978.2,249872.6,5464532.8,297995,15.1,-16.1,12
2009,"02","进口","吨","万美元","大豆",1,"美国",5203852.4,205652.7,3954869.4,218379.3,31.6,-5.8,12
2009,"02","进口","吨","万美元","大豆",2,"阿根廷",717457,29822.7,1434482.8,76051.6,-50,-60.8,12
2009,"02","进口","吨","万美元","大豆",3,"巴西",230356.8,9038,66620.4,3236.2,245.8,179.3,12
2009,"02","出口","吨","万美元","豆粕",0,"合计",41929.1,2322.5,91588.5,4088.2,-54.2,-43.2,8
2009,"02","出口","吨","万美元","豆粕",1,"日本",20482.6,1108.2,43661.4,1930.5,-53.1,-42.6,8
2009,"02","出口","吨","万美元","豆粕",2,"美国",7341.2,528.9,5875.4,358.9,24.9,47.4,8
2009,"02","出口","吨","万美元","豆粕",3,"英国",2720,160.4,4657.2,277.2,-41.6,-42.1,8
2009,"02","进口","吨","万美元","豆粕",0,"合计",99146.3,3243.1,45277,1823.7,119,77.8,12
2009,"02","进口","吨","万美元","豆粕",1,"印度",99066.3,3238.3,44825,1791.9,121,80.7,12
2009,"02","进口","吨","万美元","豆粕",2,"台湾省",80,4.8,NA,NA,NA,NA,12
2009,"02","出口","吨","万美元","猪肉",0,"合计",12461.1,4065.1,11510.3,3761.9,8.3,8.1,10
2009,"02","出口","吨","万美元","猪肉",1,"香港",10671.7,3460,8435.5,2821.5,26.5,22.6,10
2009,"02","出口","吨","万美元","猪肉",2,"吉尔吉斯斯坦",861.3,271.5,940,282.6,-8.4,-3.9,10
2009,"02","出口","吨","万美元","猪肉",9,NA,NA,NA,NA,NA,NA,NA,10
2009,"02","出口","吨","万美元","植物油",0,"合计",17270,2551.5,33331.8,4869.6,-48.2,-47.6,10
2009,"02","出口","吨","万美元","植物油",1,"香港",7505.1,1198.8,4755.8,759.3,57.8,57.9,10
2009,"02","出口","吨","万美元","植物油",2,"朝鲜",3011.2,326.8,1660.4,242.6,81.3,34.7,10
2009,"02","出口","吨","万美元","植物油",3,"新加坡",1314.3,170.7,1710.5,286.4,-23.2,-40.4,10
2009,"02","进口","吨","万美元","菜籽油",0,"合计",33441.2,2651.5,21883.6,2563.7,52.8,3.4,12
2009,"02","进口","吨","万美元","菜籽油",1,"加拿大",33395.9,2641.5,21815.9,2550.2,53.1,3.6,12
2009,"02","进口","吨","万美元","菜籽油",2,"澳大利亚",30.2,6.2,NA,NA,NA,NA,12
2009,"02","进口","吨","万美元","菜籽油",3,"日本",14.5,3.5,42.3,10.4,-65.7,-65.8,12
2009,"02","进口","吨","万美元","豆油",0,"合计",57658.6,4236.3,500238.7,51975.1,-88.5,-91.8,12
2009,"02","进口","吨","万美元","豆油",1,"阿根廷",44549,3241.4,351548.7,36209.7,-87.3,-91,12
2009,"02","进口","吨","万美元","豆油",2,"巴西",13100,992.3,85606.6,8938.4,-84.7,-88.9,12
2009,"02","进口","吨","万美元","豆油",3,"美国",5.4,1.9,63078.3,6826.1,-100,-100,12
2009,"02","出口","吨","万美元","棉花",0,"合计",1187.6,287.7,613.8,121.5,93.5,136.8,9
2009,"02","出口","吨","万美元","棉花",1,"泰国",526.7,120.2,NA,NA,NA,NA,9
2009,"02","出口","吨","万美元","棉花",2,"印度",318.5,77.1,219.8,47.1,44.9,63.8,9
2009,"02","出口","吨","万美元","棉花",3,"朝鲜",231.4,58.4,NA,NA,NA,NA,9
2009,"02","进口","吨","万美元","棉花",0,"合计",171075.7,22843.7,315880.9,49532.3,-45.8,-53.9,12
2009,"02","进口","吨","万美元","棉花",1,"美国",108432.3,14496.3,66212.7,10811.4,63.8,34.1,12
2009,"02","进口","吨","万美元","棉花",2,"乌兹别克斯坦",23319,2985.7,12106.8,1822.9,92.6,63.8,12
2009,"02","进口","吨","万美元","棉花",3,"印度",14794.1,2019.6,185354.3,28400,-92,-92.9,12
2009,"02","进口","吨","万美元","羊毛",0,"合计",36260.1,16160.7,44785.7,28386.9,-19,-43.1,13
2009,"02","进口","吨","万美元","羊毛",1,"澳大利亚",24466.2,12340.7,26438.3,21882.4,-7.5,-43.6,13
2009,"02","进口","吨","万美元","羊毛",2,"新西兰",5840.4,1866.8,5490.7,2185.6,6.4,-14.6,13
2009,"02","进口","吨","万美元","羊毛",3,"南非",1894.6,885,1192.5,898.3,58.9,-1.5,13
