"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2007,"12","出口","吨","万美元","大米",0,"合计",1340027.7,48168.4,1237023.2,40873.9,8.3,17.8,8
2007,"12","出口","吨","万美元","大米",1,"科特迪瓦",305389.2,7869.4,215780.3,5167.9,41.5,52.3,8
2007,"12","出口","吨","万美元","大米",2,"韩国",158949.8,7054.2,140170.7,5304.1,13.4,33,8
2007,"12","出口","吨","万美元","大米",3,"日本",74412.8,5424.3,79917.6,5637.2,-6.9,-3.8,8
2007,"12","进口","吨","万美元","大米",0,"合计",487455.2,22801.7,729915.3,29368.1,-33.2,-22.4,12
2007,"12","进口","吨","万美元","大米",1,"泰国",455645.5,21981.2,689568.3,28389.9,-33.9,-22.6,12
2007,"12","进口","吨","万美元","大米",2,"越南",26518,699.9,35549.9,861.6,-25.4,-18.8,12
2007,"12","进口","吨","万美元","大米",3,"老挝",4395.6,65.7,4325,90,1.6,-26.9,12
2007,"12","出口","吨","万美元","小麦",0,"合计",2336620,48077.9,1114082.2,16121.4,109.7,198.2,10
2007,"12","出口","吨","万美元","小麦",1,"韩国",986200.3,19182.5,405509.1,5812.6,143.2,230,10
2007,"12","出口","吨","万美元","小麦",2,"印度尼西亚",534771.7,12129.5,67843.4,1074.6,688.2,1028.8,10
2007,"12","出口","吨","万美元","小麦",3,"菲律宾",417249.3,7928.1,477512.7,6464.4,-12.6,22.6,10
2007,"12","进口","吨","万美元","小麦",0,"合计",100517.4,2871.1,612770.7,11931,-83.6,-75.9,13
2007,"12","进口","吨","万美元","小麦",1,"加拿大",45025.6,1097,94771.8,1972.7,-52.5,-44.4,13
2007,"12","进口","吨","万美元","小麦",2,"澳大利亚",26846.6,690,307379.8,5660.2,-91.3,-87.8,13
2007,"12","进口","吨","万美元","小麦",3,"美国",17400.8,531.1,189578.4,3413.9,-90.8,-84.4,13
2007,"12","出口","吨","万美元","玉米",0,"合计",4914246.3,87394.1,3070484.7,41216.3,60,112,10
2007,"12","出口","吨","万美元","玉米",1,"韩国",3213984.5,56393.7,1974649.7,26095.6,62.8,116.1,10
2007,"12","出口","吨","万美元","玉米",2,"日本",712416.8,13662.9,429820.4,6096.4,65.7,124.1,10
2007,"12","出口","吨","万美元","玉米",3,"马来西亚",518014.6,9226.4,363636.2,4970.5,42.5,85.6,10
2007,"12","进口","吨","万美元","玉米",0,"character(0)",NA,NA,NA,NA,NA,NA,13
2007,"12","进口","吨","万美元","大豆",0,"合计",30818403.3,1146547.3,28269883.8,748886.8,9,53.1,12
2007,"12","进口","吨","万美元","大豆",1,"美国",11569541.9,423141.9,9883753.8,271855.9,17.1,55.6,12
2007,"12","进口","吨","万美元","大豆",2,"巴西",10582819,389084.2,11642644.6,301969.8,-9.1,28.8,12
2007,"12","进口","吨","万美元","大豆",3,"阿根廷",8276477.3,318072.1,6226883.2,161924.1,32.9,96.4,12
2007,"12","出口","吨","万美元","豆粕",0,"合计",849852.1,24947.4,381542.6,9952.1,122.7,150.7,8
2007,"12","出口","吨","万美元","豆粕",1,"日本",572401.1,16861.9,306006.4,7945.7,87.1,112.2,8
2007,"12","出口","吨","万美元","豆粕",2,"韩国",138355.9,3044.2,47664.1,997,190.3,205.3,8
2007,"12","出口","吨","万美元","豆粕",3,"越南",43339.9,1463.2,242,8.9,17809,16372.9,8
2007,"12","进口","吨","万美元","豆粕",0,"合计",104911.9,3314.1,674177.5,15126.3,-84.4,-78.1,12
2007,"12","进口","吨","万美元","豆粕",1,"印度",102557.2,3171,509392.6,11328.5,-79.9,-72,12
2007,"12","进口","吨","万美元","豆粕",2,"丹麦",1437.5,99,1952.5,112.6,-26.4,-12.2,12
2007,"12","进口","吨","万美元","豆粕",3,"台湾省",440,23,900,45.3,-51.1,-49.3,12
2007,"12","出口","吨","万美元","猪肉",0,"合计",133572.6,28376,268882.8,40087.9,-50.3,-29.2,11
2007,"12","出口","吨","万美元","猪肉",1,"香港",76425.1,17261.9,100380.6,15817.9,-23.9,9.1,11
2007,"12","出口","吨","万美元","猪肉",2,"朝鲜",21135.7,3921,75312.3,10851.3,-71.9,-63.9,11
