"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2009,"03","出口","吨","万美元","大米",0,"合计",183215.9,13133.1,600482.6,24338.5,-69.5,-46,8
2009,"03","出口","吨","万美元","大米",1,"韩国",77008,6187.6,151605,7512,-49.2,-17.6,8
2009,"03","出口","吨","万美元","大米",2,"日本",29898.4,2914.3,32934.3,2551.6,-9.2,14.2,8
2009,"03","出口","吨","万美元","大米",3,"利比里亚",16969.2,678.8,50328.1,1157.5,-66.3,-41.4,8
2009,"03","进口","吨","万美元","大米",0,"合计",67841.6,4810.2,178603.5,10317.9,-62,-53.4,12
2009,"03","进口","吨","万美元","大米",1,"泰国",66669.5,4765.6,175349.8,10190.7,-62,-53.2,12
2009,"03","进口","吨","万美元","大米",2,"老挝",965.5,32.5,2400,33.3,-59.8,-2.4,12
2009,"03","进口","吨","万美元","大米",3,"巴基斯坦",82.9,8.2,118,11,-29.8,-25.5,12
2009,"03","出口","吨","万美元","小麦",0,"合计",0.1,0,123879,3003.8,-100,-100,10
2009,"03","出口","吨","万美元","小麦",1,"马拉维",0.1,0,NA,NA,NA,NA,10
2009,"03","出口","吨","万美元","小麦",1,"比利时",5481.5,2158.6,4380.4,1183,25.1,82.5,10
2009,"03","进口","吨","万美元","小麦",0,"合计",123342.6,2721.8,2721.6,155.8,4432.1,1647,13
2009,"03","进口","吨","万美元","小麦",1,"澳大利亚",33211.3,882.4,630,26.5,5171.6,3234.9,13
2009,"03","进口","吨","万美元","小麦",2,"英国",50746.4,866.7,NA,NA,NA,NA,13
2009,"03","进口","吨","万美元","小麦",3,"美国",37829.5,859.1,71.4,6.5,52913.7,13040.7,13
2009,"03","出口","吨","万美元","玉米",0,"合计",10473.1,248.1,64612.2,1566.3,-83.8,-84.2,10
2009,"03","出口","吨","万美元","玉米",1,"台湾省",6285.2,145,NA,NA,NA,NA,10
2009,"03","出口","吨","万美元","玉米",2,"朝鲜",4161.5,96.3,46267.7,1172.3,-91,-91.8,10
