"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2008,"07","出口","吨","万美元","大米",0,"合计",681618.6,28877,688481.3,25580,-1,12.9,8
2008,"07","出口","吨","万美元","大米",1,"韩国",161721,8078.5,158935.8,7053.8,1.8,14.5,8
2008,"07","出口","吨","万美元","大米",2,"巴布亚新几内亚",104520.2,4197,69136.1,2370.9,51.2,77,8
2008,"07","出口","吨","万美元","大米",3,"科特迪瓦",119747,3067.6,78907.4,2036.6,51.8,50.6,8
2008,"07","进口","吨","万美元","大米",0,"合计",234952.3,14062.9,263524.6,12473.7,-10.8,12.7,12
2008,"07","进口","吨","万美元","大米",1,"泰国",230013.3,13873.3,248982.8,12065.9,-7.6,15,12
2008,"07","进口","吨","万美元","大米",2,"日本",102.7,60.3,25.4,11.1,304.8,443.5,12
2008,"07","进口","吨","万美元","大米",3,"老挝",2955,52.5,0,0,0,0,12
2008,"07","出口","吨","万美元","小麦",0,"合计",125949,3052.8,1191014.6,22414.3,-89.4,-86.4,10
2008,"07","出口","吨","万美元","小麦",1,"印度尼西亚",75323.9,1733.8,96918.4,1959.3,-22.3,-11.5,10
2008,"07","出口","吨","万美元","小麦",2,"菲律宾",25682.9,658.5,313954.7,5775.1,-91.8,-88.6,10
2008,"07","出口","吨","万美元","小麦",3,"马来西亚",15223.7,353.2,0,0,0,0,10
2008,"07","进口","吨","万美元","小麦",0,"合计",6909.9,438.7,81198.8,2147.9,-91.5,-79.6,13
2008,"07","进口","吨","万美元","小麦",1,"日本",2047,144.7,3075.7,141,-33.4,2.6,13
2008,"07","进口","吨","万美元","小麦",2,"韩国",879.5,79.8,1519.7,79.5,-42.1,0.4,13
2008,"07","进口","吨","万美元","小麦",3,"澳大利亚",1869,78.5,22808.1,555,-91.8,-85.9,13
2008,"07","出口","吨","万美元","玉米",0,"合计",144637.6,3929.9,3919358.5,66680.5,-96.3,-94.1,10
2008,"07","出口","吨","万美元","玉米",1,"朝鲜",97605.6,2763.7,14899.2,264,555.1,946.7,10
2008,"07","出口","吨","万美元","玉米",2,"台湾省",26235,687.4,0,0,0,0,10
2008,"07","出口","吨","万美元","玉米",3,"英国",6924.5,144,2987.8,64.1,131.8,124.6,10
2008,"07","进口","吨","万美元","玉米",0,"character(0)",NA,NA,NA,NA,NA,NA,13
2008,"07","进口","吨","万美元","大豆",0,"合计",20733366.7,1226424.4,16880860.4,560669.6,22.8,118.7,12
2008,"07","进口","吨","万美元","大豆",1,"美国",9524168.7,556796,7839577.1,254336.6,21.5,118.9,12
2008,"07","进口","吨","万美元","大豆",2,"巴西",6912376.8,423690.3,5973098.6,204241.1,15.7,107.4,12
2008,"07","进口","吨","万美元","大豆",3,"阿根廷",4125772.7,236458.7,3023866.2,100457.3,36.4,135.4,12
2008,"07","出口","吨","万美元","豆粕",0,"合计",378514.1,18874.3,522681.1,14531.5,-27.6,29.9,8
2008,"07","出口","吨","万美元","豆粕",1,"日本",212802.1,9951.6,347713.6,9738.1,-38.8,2.2,8
