"year","month","type","quantity","currency","cat","V0","V1","V2","V3","V4","V5","V6","V7","page"
2003,"08","出口","吨","万美元","大米",0,"合计",1619447.1,29730.4,1017908.5,19649.5,59.1,51.3,4
2003,"08","出口","吨","万美元","大米",1,"科特迪瓦",604714.5,8599.7,352228.1,4916,71.7,74.9,4
2003,"08","出口","吨","万美元","大米",2,"俄罗斯联邦",198070.9,4671.2,131730.9,3035.3,50.4,53.9,4
2003,"08","出口","吨","万美元","大米",3,"日本",91526.8,2179.5,85854,2535.5,6.6,-14,4
2003,"08","出口","吨","万美元","小麦",0,"合计",1095197.2,12471.5,536708.5,5398.3,104.1,131,6
2003,"08","出口","吨","万美元","小麦",1,"韩国",496667.2,5254.9,460490.4,4611.5,7.9,14,6
2003,"08","出口","吨","万美元","小麦",2,"越南",238318.3,2896.7,0,0,NA,NA,6
2003,"08","出口","吨","万美元","小麦",3,"菲律宾",215928.4,2422.9,31375.1,321.6,588.2,653.4,6
2003,"08","出口","吨","万美元","玉米",0,"合计",9322460,98425.8,6171250.7,62547.4,51.1,57.4,6
2003,"08","出口","吨","万美元","玉米",1,"韩国",4210918.3,44409.9,3140136.5,31820.3,34.1,39.6,6
2003,"08","出口","吨","万美元","玉米",2,"马来西亚",1503944.7,15667.9,1585583.4,16074.6,-5.1,-2.5,6
2003,"08","出口","吨","万美元","玉米",3,"伊朗",1193627.6,12668.3,0,0,NA,NA,6
2003,"08","出口","吨","万美元","豆粕",0,"合计",571312.7,12459,789488.9,14701.7,-27.6,-15.3,4
2003,"08","出口","吨","万美元","豆粕",1,"日本",371972.8,7989.9,409883.7,7602.5,-9.2,5.1,4
2003,"08","出口","吨","万美元","豆粕",2,"韩国",81972.5,1828.5,129715.8,2389.8,-36.8,-23.5,4
2003,"08","出口","吨","万美元","豆粕",3,"马来西亚",56747.5,1243.1,118771.7,2189,-52.2,-43.2,4
2003,"08","出口","吨","万美元","猪肉",0,"合计",127911.6,15664.5,105488.8,13725,21.3,14.1,7
2003,"08","出口","吨","万美元","猪肉",1,"香港",47642.5,6054.4,39161.3,5245.1,21.7,15.4,7
2003,"08","出口","吨","万美元","猪肉",2,"俄罗斯联邦",47897.1,5483.8,48648.1,6090,-1.5,-10,7
2003,"08","出口","吨","万美元","猪肉",3,"朝鲜",21622.8,2560.8,6539.2,688,230.7,272.2,7
2003,"08","出口","吨","万美元","植物油",0,"合计",49246.7,5155.7,91692.7,5636.4,-46.3,-8.5,6
2003,"08","出口","吨","万美元","植物油",1,"香港",22389.1,2100.8,68661.6,3582.2,-67.4,-41.4,6
2003,"08","出口","吨","万美元","植物油",2,"韩国",6237.7,769,6664.4,407.2,-6.4,88.9,6
2003,"08","出口","吨","万美元","植物油",3,"马来西亚",4290,429.1,2187.6,139.7,96.1,207.1,6
2003,"08","出口","吨","万美元","棉花",0,"合计",85756.7,9739,84473,9548,1.5,2,5
2003,"08","出口","吨","万美元","棉花",1,"韩国",23468.4,2764.7,17577.8,1797.9,33.5,53.8,5
2003,"08","出口","吨","万美元","棉花",2,"印度尼西亚",19649.6,2194.3,10637.9,1137.3,84.7,92.9,5
2003,"08","出口","吨","万美元","棉花",3,"泰国",18320.2,1976.4,4991,527.4,267.1,274.7,5
