"Year","Month","ID","X1","X2","X3","X4","X5","X6","X7"
"2017","05",1,"总值",131377332,587862418,103233050,488475880,14.8,26.5
"2017","05",2,"第一类 活动物；动物产品",1041152,4713606,1340749,6449055,6.6,17
"2017","05",3,"01章 活动物",31784,133361,10061,86888,-3.4,23.9
"2017","05",4,"02章 肉及食用杂碎",51251,246787,569734,2736979,11.6,10
"2017","05",5,"03章 鱼、甲壳动物、软体动物及其他水生无脊椎动物",771853,3573280,458635,2022769,3.3,17.7
"2017","05",6,"04章 乳品；蛋品；天然蜂蜜；其他食用动物产品",31473,157713,264015,1436389,-0.7,31.6
"2017","05",7,"05章 其他动物产品",154791,602464,38304,166030,35.1,14.8
"2017","05",8,"第二类 植物产品",1333579,6507698,4172113,17545421,10.5,27.3
"2017","05",9,"06章 活树及其他活植物；鳞茎、根及类似品；插花及装饰用簇叶",18111,92927,19812,73112,7.7,34.5
"2017","05",10,"07章 食用蔬菜、根及块茎",623220,2949375,107722,593426,17.7,6.3
"2017","05",11,"08章 食用水果及坚果；甜瓜或柑桔属水果的果皮",163974,1113561,475379,1933218,-2.7,3.4
"2017","05",12,"09章 咖啡、茶、马黛茶及调味香料",219408,911943,74572,235204,19,79.7
"2017","05",13,"10章 谷物",53713,164309,377303,1888805,82.7,0.7
"2017","05",14,"11章 制粉工业产品；麦芽；淀粉；菊粉；面筋",30688,137544,42510,273163,-10.5,6.6
"2017","05",15,"12章 含油子仁及果实；杂项子仁及果实；工业用或药用植物；稻草、秸秆及饲料",135112,722218,3048959,12426037,-2.8,39.4
"2017","05",16,"13章 虫胶；树胶、树脂及其他植物液、汁",81136,377343,13762,62772,3.5,7.1
"2017","05",17,"14章 编结用植物材料；其他植物产品",8217,38477,12094,59682,9.3,-1.1
"2017","05",18,"第三类 动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡",46530,195804,413539,2321494,26,41.7
"2017","05",19,"15章 动、植物油、脂及其分解产品；精制的食用油脂；动、植物蜡",46530,195804,413539,2321494,26,41.7
"2017","05",20,"第四类 食品；饮料、酒及醋；烟草、烟草及烟草代用品的制品",1786812,7751462,1208354,5756547,6.5,14
"2017","05",21,"16章 肉、鱼、甲壳动物、软体动物及其他水生无脊椎动物的制品",540950,2241837,13358,57280,15.5,45.6
"2017","05",22,"17章 糖及糖食",98271,467145,86915,519588,9.3,72.7
"2017","05",23,"18章 可可及可可制品",20552,89063,24363,142794,-11.9,-0.7
"2017","05",24,"19章 谷物、粮食粉、淀粉或乳的制品；糕饼点心",91450,425343,286201,1251698,8.8,21.8
"2017","05",25,"20章 蔬菜、水果、坚果或植物其他部分的制品",437905,2062191,57946,254664,7,9.9
"2017","05",26,"21章 杂项食品",190648,893891,143019,538153,7.9,1
"2017","05",27,"22章 饮料、酒及醋",153816,561775,296327,1225635,-8.8,-3.9
"2017","05",28,"23章 食品工业的残渣及废料；配制的动物饲料",155711,720808,190922,953693,-0.1,24.9
"2017","05",29,"24章 烟草、烟草及烟草代用品的制品",97509,289409,109303,813042,-10.4,10.6
"2017","05",30,"第五类 矿产品",2153491,10245359,21673715,109687303,50.8,66.7
"2017","05",31,"25章 盐；硫磺；泥土及石料；石膏料、石灰及水泥",183790,850535,328284,1533129,6.9,24.6
"2017","05",32,"26章 矿砂、矿渣及矿灰",46068,157445,7029737,37422978,142.3,67.6
"2017","05",33,"27章 矿物燃料、矿物油及其蒸馏产品；沥青物质；矿物蜡",1923634,9237378,14315694,70731196,55.7,67.4
"2017","05",34,"第六类 化学工业及其相关工业的产品",6781439,30505807,7410120,35913941,16.9,30.6
"2017","05",35,"28章 无机化学品；贵金属、稀土金属、放射性元素及其同位素的有机及无机化合物",869210,3846038,535055,2667105,24.3,19.3
"2017","05",36,"29章 有机化学品",2978413,13604483,2779810,15680287,18.8,41
"2017","05",37,"30章 药品",395827,1923774,1843517,6877383,8.5,41.2
"2017","05",38,"31章 肥料",366390,1413577,58747,757560,-9.7,-5.5
"2017","05",39,"32章 鞣料浸膏及染料浸膏；鞣酸及其衍生物；染料、颜料及其他色料；油漆及清漆；油灰及其他类似胶粘剂；墨水、油墨",435412,1960954,272278,1242827,24.1,17.7
"2017","05",40,"33章 精油及香膏；芳香料制品及化妆盥洗品",284931,1213881,406260,1718689,23.3,30.4
